Conversation_ID,Customer_Issue,Tech_Response,Resolution_Time,Issue_Category,Issue_Status
conv,slow system performance,clear cache remove unnecessary programs,minutes,software,pending
conv,printer responding,restart printer computer,minutes,hardware,pending
conv,software installation failure,follow software installation guide,minutes,software,pending
conv,cannot access shared drive,check network settings reconnect,minutes,account,resolved
conv,forgot password,reset password using link provided,minutes,account,resolved
conv,printer responding,check printer connections,minutes,hardware,resolved
conv,unable access email,follow software installation guide,minutes,software,resolved
conv,cannot access shared drive,check network settings reconnect,minutes,network,pending
conv,forgot password,reset password using link provided,minutes,account,resolved followup
conv,unable access email,follow software installation guide,minutes,performance,resolved
conv,forgot password,contact administrator password reset,minutes,account,pending
conv,blue screen error,update system drivers,minutes,hardware,pending
conv,blue screen error,update system drivers,minutes,hardware,resolved
conv,slow system performance,clear cache remove unnecessary programs,minutes,software,escalated
conv,blue screen error,run system diagnostic tool,minutes,software,escalated
conv,printer responding,check printer connections,minutes,hardware,pending
conv,blue screen error,restart computer,minutes,software,escalated
conv,cannot connect wifi,clear cache remove unnecessary programs,minutes,network,pending
conv,application crash,update application,minutes,software,pending
conv,cannot connect wifi,restart router,minutes,network,pending
conv,application crash,check system compatibility,minutes,software,resolved followup
conv,forgot password,contact administrator password reset,minutes,account,resolved
conv,cannot print document,check printer connections,minutes,hardware,resolved
conv,application crash,update application,minutes,software,resolved followup
conv,cannot connect wifi,restart router,minutes,network,resolved
conv,cannot connect wifi,clear cache remove unnecessary programs,minutes,network,resolved
conv,application crash,update application,minutes,software,resolved followup
conv,printer responding,check printer connections,minutes,hardware,pending
conv,printer responding,restart printer computer,minutes,hardware,pending
conv,slow system performance,clear cache remove unnecessary programs,minutes,performance,resolved
conv,slow system performance,clear cache remove unnecessary programs,minutes,performance,escalated
conv,cannot connect wifi,restart router,minutes,network,escalated
conv,blue screen error,run system diagnostic tool,minutes,software,resolved followup
conv,application crash,update application,minutes,software,resolved followup
conv,printer responding,check printer connections,minutes,hardware,pending
conv,unable access email,verify email settings,minutes,software,resolved
conv,forgot password,reset password using link provided,minutes,account,escalated
conv,software installation failure,follow software installation guide,minutes,performance,escalated
conv,software installation failure,reinstall software,minutes,software,resolved
conv,cannot print document,check printer connections,minutes,hardware,resolved followup
conv,unable access email,run system diagnostic tool,minutes,account,escalated
conv,blue screen error,restart computer,minutes,software,pending
